customer_id,order_id,weather,order_timestamp,item_id,item_name,taste_profile,item_type
16,1321,sunny,2018-03-04 12:16:59,640405395,Regular Shake,sweet,beverage
16,1321,sunny,2018-03-04 12:16:59,640405085,Double Hamburger,savory,burger
126,1819,cloudy,2018-03-04 15:14:12,640404963,Cheeseburger,savory,burger
25,938,rainy,2018-03-04 19:03:00,640404963,Cheeseburger,savory,burger
25,938,rainy,2018-03-04 19:03:00,640405399,Large Shake,sweet,beverage
25,938,rainy,2018-03-04 19:03:00,640405339,Large Curly Fries,savory,side
25,938,rainy,2018-03-04 19:03:00,640405112,Double Cheeseburger,savory,burger
76,752,cloudy,2018-03-06 04:57:25,640405296,Small Fries,savory,side
45,929,snowy,2018-03-06 07:28:32,640405112,Double Cheeseburger,savory,burger
45,929,snowy,2018-03-06 07:28:32,640405395,Regular Shake,sweet,beverage
45,929,snowy,2018-03-06 07:28:32,640405112,Double Cheeseburger,savory,burger
45,929,snowy,2018-03-06 07:28:32,640405323,Small Curly Fries,savory,side
17,334,rainy,2018-03-07 15:17:30,640405339,Large Curly Fries,savory,side
17,334,rainy,2018-03-07 15:17:30,640405355,Small Drink,chilling,beverage
17,334,rainy,2018-03-07 15:17:30,640405323,Small Curly Fries,savory,side
17,334,rainy,2018-03-07 15:17:30,640405347,Onion Rings,sweet,side
105,951,cloudy,2018-03-10 12:02:08,640405389,Small Shake,sweet,beverage
105,951,cloudy,2018-03-10 12:02:08,640405380,Large Drink,chilling,beverage
155,312,cloudy,2018-03-10 20:32:17,640405296,Small Fries,savory,side
155,312,cloudy,2018-03-10 20:32:17,640405380,Large Drink,chilling,beverage
155,312,cloudy,2018-03-10 20:32:17,640405339,Large Curly Fries,savory,side
83,165,rainy,2018-03-14 00:32:53,640405296,Small Fries,savory,side
46,347,snowy,2018-03-14 03:11:40,640405355,Small Drink,chilling,beverage
62,1268,cloudy,2018-03-16 06:20:38,640405395,Regular Shake,sweet,beverage
62,1268,cloudy,2018-03-16 06:20:38,640405389,Small Shake,sweet,beverage
62,1268,cloudy,2018-03-16 06:20:38,640405355,Small Drink,chilling,beverage
62,1268,cloudy,2018-03-16 06:20:38,640405331,Regular Curly Fries,savory,side
58,840,sunny,2018-03-16 12:46:42,640405355,Small Drink,chilling,beverage
58,840,sunny,2018-03-16 12:46:42,640405380,Large Drink,chilling,beverage
49,834,cloudy,2018-03-18 13:47:28,640405355,Small Drink,chilling,beverage
75,53,cloudy,2018-03-19 00:38:38,640405389,Small Shake,sweet,beverage
75,53,cloudy,2018-03-19 00:38:38,640405323,Small Curly Fries,savory,side
75,53,cloudy,2018-03-19 00:38:38,640405172,Double Bacon Cheeseburger,savory,burger
75,53,cloudy,2018-03-19 00:38:38,640404923,Hamburger,savory,burger
140,231,snowy,2018-03-19 05:15:16,640405315,Large Fries,savory,side
140,231,snowy,2018-03-19 05:15:16,640405323,Small Curly Fries,savory,side
140,231,snowy,2018-03-19 05:15:16,640405339,Large Curly Fries,savory,side
140,231,snowy,2018-03-19 05:15:16,640405112,Double Cheeseburger,savory,burger
140,231,snowy,2018-03-19 05:15:16,640405112,Double Cheeseburger,savory,burger
109,731,sunny,2018-03-19 23:31:03,640405339,Large Curly Fries,savory,side
123,1399,sunny,2018-03-20 06:29:21,640405399,Large Shake,sweet,beverage
123,1399,sunny,2018-03-20 06:29:21,640404963,Cheeseburger,savory,burger
123,1399,sunny,2018-03-20 06:29:21,640404923,Hamburger,savory,burger
68,558,cloudy,2018-03-21 07:48:39,640405380,Large Drink,chilling,beverage
68,558,cloudy,2018-03-21 07:48:39,640405025,Bacon Cheeseburger,savory,burger
68,558,cloudy,2018-03-21 07:48:39,640405058,Veggie Burger,healthy,burger
38,278,snowy,2018-03-23 21:16:47,640405172,Double Bacon Cheeseburger,savory,burger
38,278,snowy,2018-03-23 21:16:47,640404963,Cheeseburger,savory,burger
38,278,snowy,2018-03-23 21:16:47,640405389,Small Shake,sweet,beverage
38,278,snowy,2018-03-23 21:16:47,640405331,Regular Curly Fries,savory,side
55,1112,snowy,2018-03-25 01:47:25,640405399,Large Shake,sweet,beverage
55,1112,snowy,2018-03-25 01:47:25,640405348,Coffee,bitter,beverage
55,1112,snowy,2018-03-25 01:47:25,640405315,Large Fries,savory,side
55,1112,snowy,2018-03-25 01:47:25,640405025,Bacon Cheeseburger,savory,burger
177,226,sunny,2018-03-25 07:33:23,640405112,Double Cheeseburger,savory,burger
177,226,sunny,2018-03-25 07:33:23,640405025,Bacon Cheeseburger,savory,burger
177,226,sunny,2018-03-25 07:33:23,640405331,Regular Curly Fries,savory,side
177,226,sunny,2018-03-25 07:33:23,640405172,Double Bacon Cheeseburger,savory,burger
65,1480,snowy,2018-03-26 02:51:40,640405323,Small Curly Fries,savory,side
65,1480,snowy,2018-03-26 02:51:40,640405389,Small Shake,sweet,beverage
11,419,snowy,2018-03-26 07:28:37,640405348,Coffee,bitter,beverage
11,419,snowy,2018-03-26 07:28:37,640405172,Double Bacon Cheeseburger,savory,burger
58,512,sunny,2018-03-26 17:40:49,640405307,Regular Fries,savory,side
58,512,sunny,2018-03-26 17:40:49,640405296,Small Fries,savory,side
60,1106,rainy,2018-03-28 00:31:33,640404963,Cheeseburger,savory,burger
60,1106,rainy,2018-03-28 00:31:33,640405025,Bacon Cheeseburger,savory,burger
60,1106,rainy,2018-03-28 00:31:33,640405172,Double Bacon Cheeseburger,savory,burger
191,1278,cloudy,2018-03-28 18:41:21,640405025,Bacon Cheeseburger,savory,burger
110,873,cloudy,2018-03-28 22:40:58,640405025,Bacon Cheeseburger,savory,burger
110,873,cloudy,2018-03-28 22:40:58,640405112,Double Cheeseburger,savory,burger
147,1150,rainy,2018-04-02 02:24:46,640405380,Large Drink,chilling,beverage
178,688,snowy,2018-04-02 18:09:35,640405296,Small Fries,savory,side
178,688,snowy,2018-04-02 18:09:35,640404963,Cheeseburger,savory,burger
178,688,snowy,2018-04-02 18:09:35,640405112,Double Cheeseburger,savory,burger
178,688,snowy,2018-04-02 18:09:35,640405355,Small Drink,chilling,beverage
176,1747,sunny,2018-04-03 20:16:18,640405339,Large Curly Fries,savory,side
5,472,sunny,2018-04-04 21:12:15,640405085,Double Hamburger,savory,burger
5,472,sunny,2018-04-04 21:12:15,640405348,Coffee,bitter,beverage
5,472,sunny,2018-04-04 21:12:15,640405371,Regular Drink,chilling,beverage
155,1651,cloudy,2018-04-06 00:08:26,640405112,Double Cheeseburger,savory,burger
16,1482,cloudy,2018-04-06 12:02:33,640405315,Large Fries,savory,side
16,1482,cloudy,2018-04-06 12:02:33,640405058,Veggie Burger,healthy,burger
16,1482,cloudy,2018-04-06 12:02:33,640405355,Small Drink,chilling,beverage
16,1482,cloudy,2018-04-06 12:02:33,640405112,Double Cheeseburger,savory,burger
189,582,sunny,2018-04-06 20:35:36,640405025,Bacon Cheeseburger,savory,burger
189,582,sunny,2018-04-06 20:35:36,640405399,Large Shake,sweet,beverage
189,582,sunny,2018-04-06 20:35:36,640405112,Double Cheeseburger,savory,burger
90,796,rainy,2018-04-07 10:27:32,640405058,Veggie Burger,healthy,burger
90,796,rainy,2018-04-07 10:27:32,640405395,Regular Shake,sweet,beverage
90,796,rainy,2018-04-07 10:27:32,640405371,Regular Drink,chilling,beverage
90,796,rainy,2018-04-07 10:27:32,640405296,Small Fries,savory,side
174,1587,rainy,2018-04-09 13:22:02,640404963,Cheeseburger,savory,burger
174,1587,rainy,2018-04-09 13:22:02,640405307,Regular Fries,savory,side
33,1223,cloudy,2018-04-10 13:11:38,640405025,Bacon Cheeseburger,savory,burger
33,1223,cloudy,2018-04-10 13:11:38,640405085,Double Hamburger,savory,burger
40,1717,rainy,2018-04-14 15:54:26,640405296,Small Fries,savory,side
40,1717,rainy,2018-04-14 15:54:26,640405315,Large Fries,savory,side
194,389,snowy,2018-04-16 23:44:34,640405348,Coffee,bitter,beverage
194,389,snowy,2018-04-16 23:44:34,640405380,Large Drink,chilling,beverage
194,389,snowy,2018-04-16 23:44:34,640405058,Veggie Burger,healthy,burger
194,389,snowy,2018-04-16 23:44:34,640405172,Double Bacon Cheeseburger,savory,burger
60,877,cloudy,2018-04-17 08:52:09,640405307,Regular Fries,savory,side
60,877,cloudy,2018-04-17 08:52:09,640405296,Small Fries,savory,side
60,877,cloudy,2018-04-17 08:52:09,640405112,Double Cheeseburger,savory,burger
193,1005,sunny,2018-04-17 15:10:11,640405371,Regular Drink,chilling,beverage
193,1005,sunny,2018-04-17 15:10:11,640405347,Onion Rings,sweet,side
111,1719,cloudy,2018-04-18 00:37:12,640405331,Regular Curly Fries,savory,side
111,1719,cloudy,2018-04-18 00:37:12,640405058,Veggie Burger,healthy,burger
111,1719,cloudy,2018-04-18 00:37:12,640405112,Double Cheeseburger,savory,burger
111,1719,cloudy,2018-04-18 00:37:12,640405347,Onion Rings,sweet,side
28,650,sunny,2018-04-19 07:12:12,640405371,Regular Drink,chilling,beverage
28,650,sunny,2018-04-19 07:12:12,640405389,Small Shake,sweet,beverage
28,650,sunny,2018-04-19 07:12:12,640405355,Small Drink,chilling,beverage
62,652,sunny,2018-04-21 02:53:30,640405323,Small Curly Fries,savory,side
62,652,sunny,2018-04-21 02:53:30,640405355,Small Drink,chilling,beverage
62,652,sunny,2018-04-21 02:53:30,640405348,Coffee,bitter,beverage
112,1681,cloudy,2018-04-21 09:30:57,640405347,Onion Rings,sweet,side
112,1681,cloudy,2018-04-21 09:30:57,640405399,Large Shake,sweet,beverage
112,1681,cloudy,2018-04-21 09:30:57,640405085,Double Hamburger,savory,burger
112,1681,cloudy,2018-04-21 09:30:57,640405307,Regular Fries,savory,side
15,1202,snowy,2018-04-21 21:21:14,640405355,Small Drink,chilling,beverage
15,1202,snowy,2018-04-21 21:21:14,640405389,Small Shake,sweet,beverage
15,1202,snowy,2018-04-21 21:21:14,640405085,Double Hamburger,savory,burger
25,137,snowy,2018-04-22 01:43:58,640405307,Regular Fries,savory,side
25,137,snowy,2018-04-22 01:43:58,640405323,Small Curly Fries,savory,side
25,137,snowy,2018-04-22 01:43:58,640405371,Regular Drink,chilling,beverage
171,68,cloudy,2018-04-22 05:50:38,640405331,Regular Curly Fries,savory,side
171,68,cloudy,2018-04-22 05:50:38,640405395,Regular Shake,sweet,beverage
171,68,cloudy,2018-04-22 05:50:38,640405347,Onion Rings,sweet,side
147,863,rainy,2018-04-25 04:43:28,640404963,Cheeseburger,savory,burger
130,918,sunny,2018-05-01 16:24:35,640405058,Veggie Burger,healthy,burger
130,918,sunny,2018-05-01 16:24:35,640405355,Small Drink,chilling,beverage
193,1451,sunny,2018-05-01 18:04:35,640405380,Large Drink,chilling,beverage
193,1451,sunny,2018-05-01 18:04:35,640405389,Small Shake,sweet,beverage
91,1814,snowy,2018-05-02 07:37:23,640405315,Large Fries,savory,side
91,1814,snowy,2018-05-02 07:37:23,640405371,Regular Drink,chilling,beverage
52,1773,cloudy,2018-05-03 04:40:52,640405395,Regular Shake,sweet,beverage
52,1773,cloudy,2018-05-03 04:40:52,640405323,Small Curly Fries,savory,side
52,1773,cloudy,2018-05-03 04:40:52,640405389,Small Shake,sweet,beverage
86,440,cloudy,2018-05-04 03:25:37,640405331,Regular Curly Fries,savory,side
175,1339,snowy,2018-05-04 15:06:41,640405389,Small Shake,sweet,beverage
175,1339,snowy,2018-05-04 15:06:41,640405323,Small Curly Fries,savory,side
128,1317,snowy,2018-05-05 04:42:14,640405315,Large Fries,savory,side
128,1317,snowy,2018-05-05 04:42:14,640405323,Small Curly Fries,savory,side
128,1317,snowy,2018-05-05 04:42:14,640405347,Onion Rings,sweet,side
190,925,sunny,2018-05-05 20:59:13,640404963,Cheeseburger,savory,burger
190,925,sunny,2018-05-05 20:59:13,640405371,Regular Drink,chilling,beverage
116,377,sunny,2018-05-06 16:06:23,640405339,Large Curly Fries,savory,side
131,1847,cloudy,2018-05-07 00:36:28,640405058,Veggie Burger,healthy,burger
29,500,snowy,2018-05-08 21:13:07,640405085,Double Hamburger,savory,burger
190,793,cloudy,2018-05-09 07:51:39,640405085,Double Hamburger,savory,burger
190,793,cloudy,2018-05-09 07:51:39,640405389,Small Shake,sweet,beverage
190,793,cloudy,2018-05-09 07:51:39,640405371,Regular Drink,chilling,beverage
190,793,cloudy,2018-05-09 07:51:39,640405395,Regular Shake,sweet,beverage
198,1620,rainy,2018-05-09 11:48:14,640405085,Double Hamburger,savory,burger
72,1583,sunny,2018-05-10 00:10:21,640405371,Regular Drink,chilling,beverage
16,1423,cloudy,2018-05-10 01:48:01,640405296,Small Fries,savory,side
129,1308,rainy,2018-05-11 10:42:58,640405348,Coffee,bitter,beverage
129,1308,rainy,2018-05-11 10:42:58,640405323,Small Curly Fries,savory,side
148,379,snowy,2018-05-12 05:33:34,640405389,Small Shake,sweet,beverage
148,379,snowy,2018-05-12 05:33:34,640405296,Small Fries,savory,side
171,658,sunny,2018-05-12 18:49:38,640405315,Large Fries,savory,side
171,658,sunny,2018-05-12 18:49:38,640405389,Small Shake,sweet,beverage
130,1673,sunny,2018-05-13 10:24:09,640405380,Large Drink,chilling,beverage
130,1673,sunny,2018-05-13 10:24:09,640405085,Double Hamburger,savory,burger
130,1673,sunny,2018-05-13 10:24:09,640405112,Double Cheeseburger,savory,burger
17,637,sunny,2018-05-13 15:38:56,640405025,Bacon Cheeseburger,savory,burger
17,637,sunny,2018-05-13 15:38:56,640405296,Small Fries,savory,side
17,637,sunny,2018-05-13 15:38:56,640405323,Small Curly Fries,savory,side
154,922,snowy,2018-05-14 17:06:16,640405347,Onion Rings,sweet,side
154,922,snowy,2018-05-14 17:06:16,640404923,Hamburger,savory,burger
1,1421,snowy,2018-05-15 20:33:14,640405296,Small Fries,savory,side
1,1421,snowy,2018-05-15 20:33:14,640405355,Small Drink,chilling,beverage
141,536,sunny,2018-05-16 04:22:03,640405058,Veggie Burger,healthy,burger
141,536,sunny,2018-05-16 04:22:03,640405058,Veggie Burger,healthy,burger
141,536,sunny,2018-05-16 04:22:03,640405172,Double Bacon Cheeseburger,savory,burger
161,374,rainy,2018-05-16 05:19:39,640404963,Cheeseburger,savory,burger
105,1964,cloudy,2018-05-17 13:07:58,640405296,Small Fries,savory,side
105,1964,cloudy,2018-05-17 13:07:58,640404923,Hamburger,savory,burger
200,850,snowy,2018-05-17 16:38:50,640405339,Large Curly Fries,savory,side
200,850,snowy,2018-05-17 16:38:50,640405347,Onion Rings,sweet,side
200,850,snowy,2018-05-17 16:38:50,640405355,Small Drink,chilling,beverage
126,494,rainy,2018-05-17 17:32:01,640405399,Large Shake,sweet,beverage
126,494,rainy,2018-05-17 17:32:01,640405058,Veggie Burger,healthy,burger
126,494,rainy,2018-05-17 17:32:01,640405085,Double Hamburger,savory,burger
15,562,snowy,2018-05-21 14:03:39,640405296,Small Fries,savory,side
15,562,snowy,2018-05-21 14:03:39,640405172,Double Bacon Cheeseburger,savory,burger
15,562,snowy,2018-05-21 14:03:39,640405307,Regular Fries,savory,side
15,562,snowy,2018-05-21 14:03:39,640405025,Bacon Cheeseburger,savory,burger
150,4,rainy,2018-05-22 00:23:58,640405058,Veggie Burger,healthy,burger
147,101,rainy,2018-05-22 23:52:06,640405085,Double Hamburger,savory,burger
89,775,snowy,2018-05-24 02:30:38,640405347,Onion Rings,sweet,side
89,775,snowy,2018-05-24 02:30:38,640405112,Double Cheeseburger,savory,burger
86,434,snowy,2018-05-24 12:26:20,640405058,Veggie Burger,healthy,burger
86,434,snowy,2018-05-24 12:26:20,640405348,Coffee,bitter,beverage
86,434,snowy,2018-05-24 12:26:20,640405389,Small Shake,sweet,beverage
86,434,snowy,2018-05-24 12:26:20,640405307,Regular Fries,savory,side
93,178,sunny,2018-05-25 02:21:32,640405307,Regular Fries,savory,side
93,178,sunny,2018-05-25 02:21:32,640405399,Large Shake,sweet,beverage
93,178,sunny,2018-05-25 02:21:32,640405371,Regular Drink,chilling,beverage
139,992,rainy,2018-05-26 00:20:16,640405307,Regular Fries,savory,side
139,992,rainy,2018-05-26 00:20:16,640405315,Large Fries,savory,side
139,992,rainy,2018-05-26 00:20:16,640405347,Onion Rings,sweet,side
37,1079,rainy,2018-05-27 20:50:59,640405085,Double Hamburger,savory,burger
37,1079,rainy,2018-05-27 20:50:59,640405371,Regular Drink,chilling,beverage
7,1171,cloudy,2018-06-01 13:42:16,640405331,Regular Curly Fries,savory,side
7,1171,cloudy,2018-06-01 13:42:16,640405355,Small Drink,chilling,beverage
18,1042,rainy,2018-06-02 06:01:26,640404923,Hamburger,savory,burger
45,1117,snowy,2018-06-07 21:44:32,640405172,Double Bacon Cheeseburger,savory,burger
45,1117,snowy,2018-06-07 21:44:32,640405315,Large Fries,savory,side
45,1117,snowy,2018-06-07 21:44:32,640405380,Large Drink,chilling,beverage
49,823,cloudy,2018-06-09 08:57:56,640405296,Small Fries,savory,side
49,823,cloudy,2018-06-09 08:57:56,640405172,Double Bacon Cheeseburger,savory,burger
49,823,cloudy,2018-06-09 08:57:56,640405380,Large Drink,chilling,beverage
197,1387,snowy,2018-06-11 09:34:49,640405339,Large Curly Fries,savory,side
197,1387,snowy,2018-06-11 09:34:49,640405399,Large Shake,sweet,beverage
197,1387,snowy,2018-06-11 09:34:49,640405112,Double Cheeseburger,savory,burger
70,254,rainy,2018-06-11 15:11:14,640405389,Small Shake,sweet,beverage
70,254,rainy,2018-06-11 15:11:14,640405380,Large Drink,chilling,beverage
70,254,rainy,2018-06-11 15:11:14,640405331,Regular Curly Fries,savory,side
70,254,rainy,2018-06-11 15:11:14,640405315,Large Fries,savory,side
173,174,cloudy,2018-06-11 21:07:49,640405389,Small Shake,sweet,beverage
173,174,cloudy,2018-06-11 21:07:49,640405380,Large Drink,chilling,beverage
173,174,cloudy,2018-06-11 21:07:49,640405025,Bacon Cheeseburger,savory,burger
9,770,rainy,2018-06-12 03:15:31,640405331,Regular Curly Fries,savory,side
77,1575,snowy,2018-06-13 02:29:51,640405348,Coffee,bitter,beverage
77,1575,snowy,2018-06-13 02:29:51,640405307,Regular Fries,savory,side
77,1575,snowy,2018-06-13 02:29:51,640405112,Double Cheeseburger,savory,burger
77,1575,snowy,2018-06-13 02:29:51,640405323,Small Curly Fries,savory,side
42,784,rainy,2018-06-13 20:18:55,640405380,Large Drink,chilling,beverage
42,784,rainy,2018-06-13 20:18:55,640405399,Large Shake,sweet,beverage
198,289,sunny,2018-06-15 13:34:22,640405331,Regular Curly Fries,savory,side
198,289,sunny,2018-06-15 13:34:22,640405307,Regular Fries,savory,side
198,289,sunny,2018-06-15 13:34:22,640405315,Large Fries,savory,side
198,289,sunny,2018-06-15 13:34:22,640405112,Double Cheeseburger,savory,burger
196,1118,sunny,2018-06-16 00:42:25,640405355,Small Drink,chilling,beverage
196,1118,sunny,2018-06-16 00:42:25,640405172,Double Bacon Cheeseburger,savory,burger
18,362,cloudy,2018-06-18 11:56:23,640405025,Bacon Cheeseburger,savory,burger
18,362,cloudy,2018-06-18 11:56:23,640404923,Hamburger,savory,burger
18,362,cloudy,2018-06-18 11:56:23,640405323,Small Curly Fries,savory,side
107,469,sunny,2018-06-18 12:23:05,640405296,Small Fries,savory,side
107,469,sunny,2018-06-18 12:23:05,640404963,Cheeseburger,savory,burger
107,469,sunny,2018-06-18 12:23:05,640405371,Regular Drink,chilling,beverage
107,469,sunny,2018-06-18 12:23:05,640405339,Large Curly Fries,savory,side
118,421,cloudy,2018-06-18 12:47:38,640405025,Bacon Cheeseburger,savory,burger
64,448,snowy,2018-06-21 04:00:50,640405025,Bacon Cheeseburger,savory,burger
64,448,snowy,2018-06-21 04:00:50,640405058,Veggie Burger,healthy,burger
64,448,snowy,2018-06-21 04:00:50,640405315,Large Fries,savory,side
42,1631,rainy,2018-06-21 04:09:53,640405395,Regular Shake,sweet,beverage
42,1631,rainy,2018-06-21 04:09:53,640404923,Hamburger,savory,burger
42,1631,rainy,2018-06-21 04:09:53,640405371,Regular Drink,chilling,beverage
147,1894,sunny,2018-06-21 12:42:15,640405348,Coffee,bitter,beverage
163,1790,snowy,2018-06-21 15:03:43,640405371,Regular Drink,chilling,beverage
163,1790,snowy,2018-06-21 15:03:43,640405172,Double Bacon Cheeseburger,savory,burger
77,275,snowy,2018-06-22 22:51:20,640405025,Bacon Cheeseburger,savory,burger
77,275,snowy,2018-06-22 22:51:20,640405339,Large Curly Fries,savory,side
83,1643,snowy,2018-06-27 11:27:05,640405315,Large Fries,savory,side
83,1643,snowy,2018-06-27 11:27:05,640405389,Small Shake,sweet,beverage
83,1643,snowy,2018-06-27 11:27:05,640405347,Onion Rings,sweet,side
26,116,cloudy,2018-07-05 21:57:42,640405355,Small Drink,chilling,beverage
26,116,cloudy,2018-07-05 21:57:42,640405315,Large Fries,savory,side
68,1445,rainy,2018-07-06 13:51:24,640405085,Double Hamburger,savory,burger
68,1445,rainy,2018-07-06 13:51:24,640405172,Double Bacon Cheeseburger,savory,burger
68,1445,rainy,2018-07-06 13:51:24,640405112,Double Cheeseburger,savory,burger
102,261,sunny,2018-07-07 06:08:39,640404963,Cheeseburger,savory,burger
102,261,sunny,2018-07-07 06:08:39,640405172,Double Bacon Cheeseburger,savory,burger
102,261,sunny,2018-07-07 06:08:39,640405389,Small Shake,sweet,beverage
158,488,cloudy,2018-07-08 01:53:43,640405380,Large Drink,chilling,beverage
158,488,cloudy,2018-07-08 01:53:43,640405399,Large Shake,sweet,beverage
12,1658,cloudy,2018-07-09 08:44:31,640405315,Large Fries,savory,side
12,1658,cloudy,2018-07-09 08:44:31,640405085,Double Hamburger,savory,burger
12,1658,cloudy,2018-07-09 08:44:31,640405355,Small Drink,chilling,beverage
142,1602,rainy,2018-07-09 16:56:58,640405296,Small Fries,savory,side
142,1602,rainy,2018-07-09 16:56:58,640405380,Large Drink,chilling,beverage
9,634,rainy,2018-07-11 02:15:37,640405399,Large Shake,sweet,beverage
9,634,rainy,2018-07-11 02:15:37,640405025,Bacon Cheeseburger,savory,burger
9,634,rainy,2018-07-11 02:15:37,640405112,Double Cheeseburger,savory,burger
48,1149,rainy,2018-07-11 10:43:53,640405085,Double Hamburger,savory,burger
48,1149,rainy,2018-07-11 10:43:53,640404963,Cheeseburger,savory,burger
193,794,rainy,2018-07-12 05:21:00,640405355,Small Drink,chilling,beverage
193,794,rainy,2018-07-12 05:21:00,640405339,Large Curly Fries,savory,side
193,794,rainy,2018-07-12 05:21:00,640405395,Regular Shake,sweet,beverage
55,342,cloudy,2018-07-12 23:54:19,640405315,Large Fries,savory,side
55,342,cloudy,2018-07-12 23:54:19,640405307,Regular Fries,savory,side
197,1901,cloudy,2018-07-15 00:27:53,640405331,Regular Curly Fries,savory,side
197,1901,cloudy,2018-07-15 00:27:53,640405085,Double Hamburger,savory,burger
197,1901,cloudy,2018-07-15 00:27:53,640405315,Large Fries,savory,side
91,950,rainy,2018-07-17 03:39:43,640405112,Double Cheeseburger,savory,burger
91,950,rainy,2018-07-17 03:39:43,640405296,Small Fries,savory,side
4,786,sunny,2018-07-17 18:06:35,640405296,Small Fries,savory,side
92,699,cloudy,2018-07-18 08:04:24,640405315,Large Fries,savory,side
92,699,cloudy,2018-07-18 08:04:24,640405025,Bacon Cheeseburger,savory,burger
92,699,cloudy,2018-07-18 08:04:24,640405347,Onion Rings,sweet,side
92,699,cloudy,2018-07-18 08:04:24,640405380,Large Drink,chilling,beverage
92,699,cloudy,2018-07-18 08:04:24,640405025,Bacon Cheeseburger,savory,burger
90,77,rainy,2018-07-18 20:28:30,640405355,Small Drink,chilling,beverage
90,77,rainy,2018-07-18 20:28:30,640404923,Hamburger,savory,burger
41,1303,cloudy,2018-07-19 04:37:59,640405395,Regular Shake,sweet,beverage
41,1303,cloudy,2018-07-19 04:37:59,640405058,Veggie Burger,healthy,burger
41,1303,cloudy,2018-07-19 04:37:59,640405355,Small Drink,chilling,beverage
41,1303,cloudy,2018-07-19 04:37:59,640405323,Small Curly Fries,savory,side
11,429,rainy,2018-07-19 16:18:09,640405399,Large Shake,sweet,beverage
53,1077,rainy,2018-07-20 05:40:58,640404923,Hamburger,savory,burger
53,1077,rainy,2018-07-20 05:40:58,640405058,Veggie Burger,healthy,burger
53,1077,rainy,2018-07-20 05:40:58,640404963,Cheeseburger,savory,burger
52,91,cloudy,2018-07-20 10:14:59,640405347,Onion Rings,sweet,side
6,1474,sunny,2018-07-21 09:09:15,640405380,Large Drink,chilling,beverage
6,1474,sunny,2018-07-21 09:09:15,640405355,Small Drink,chilling,beverage
6,1474,sunny,2018-07-21 09:09:15,640405025,Bacon Cheeseburger,savory,burger
6,1570,snowy,2018-07-22 10:46:26,640405085,Double Hamburger,savory,burger
6,1570,snowy,2018-07-22 10:46:26,640405331,Regular Curly Fries,savory,side
6,1570,snowy,2018-07-22 10:46:26,640404963,Cheeseburger,savory,burger
53,932,cloudy,2018-07-23 09:50:13,640405058,Veggie Burger,healthy,burger
53,932,cloudy,2018-07-23 09:50:13,640405389,Small Shake,sweet,beverage
53,932,cloudy,2018-07-23 09:50:13,640405380,Large Drink,chilling,beverage
53,932,cloudy,2018-07-23 09:50:13,640405315,Large Fries,savory,side
166,1842,cloudy,2018-07-25 06:27:18,640405025,Bacon Cheeseburger,savory,burger
195,687,snowy,2018-07-26 08:17:00,640405380,Large Drink,chilling,beverage
41,1097,rainy,2018-07-27 16:17:57,640405348,Coffee,bitter,beverage
41,1097,rainy,2018-07-27 16:17:57,640404923,Hamburger,savory,burger
41,1097,rainy,2018-07-27 16:17:57,640404923,Hamburger,savory,burger
41,1097,rainy,2018-07-27 16:17:57,640405112,Double Cheeseburger,savory,burger
41,1097,rainy,2018-07-27 16:17:57,640405112,Double Cheeseburger,savory,burger
41,1097,rainy,2018-07-27 16:17:57,640404923,Hamburger,savory,burger
10,1635,snowy,2018-07-28 20:00:46,640405112,Double Cheeseburger,savory,burger
10,1635,snowy,2018-07-28 20:00:46,640405371,Regular Drink,chilling,beverage
10,1635,snowy,2018-07-28 20:00:46,640405307,Regular Fries,savory,side
47,410,snowy,2018-08-01 05:33:40,640405315,Large Fries,savory,side
47,410,snowy,2018-08-01 05:33:40,640405323,Small Curly Fries,savory,side
81,585,rainy,2018-08-02 09:16:58,640405307,Regular Fries,savory,side
34,556,cloudy,2018-08-02 12:46:40,640405331,Regular Curly Fries,savory,side
34,556,cloudy,2018-08-02 12:46:40,640404963,Cheeseburger,savory,burger
34,556,cloudy,2018-08-02 12:46:40,640405025,Bacon Cheeseburger,savory,burger
108,1108,sunny,2018-08-04 21:12:50,640405371,Regular Drink,chilling,beverage
108,1108,sunny,2018-08-04 21:12:50,640405399,Large Shake,sweet,beverage
108,1108,sunny,2018-08-04 21:12:50,640404963,Cheeseburger,savory,burger
108,1108,sunny,2018-08-04 21:12:50,640405085,Double Hamburger,savory,burger
118,1261,sunny,2018-08-05 01:41:32,640405380,Large Drink,chilling,beverage
118,1261,sunny,2018-08-05 01:41:32,640405347,Onion Rings,sweet,side
100,1506,cloudy,2018-08-05 03:28:22,640405399,Large Shake,sweet,beverage
93,202,sunny,2018-08-05 13:07:48,640405339,Large Curly Fries,savory,side
93,202,sunny,2018-08-05 13:07:48,640405315,Large Fries,savory,side
93,202,sunny,2018-08-05 13:07:48,640405307,Regular Fries,savory,side
93,1458,sunny,2018-08-06 15:03:10,640405348,Coffee,bitter,beverage
93,1458,sunny,2018-08-06 15:03:10,640405399,Large Shake,sweet,beverage
93,1458,sunny,2018-08-06 15:03:10,640405112,Double Cheeseburger,savory,burger
93,1458,sunny,2018-08-06 15:03:10,640405112,Double Cheeseburger,savory,burger
93,1458,sunny,2018-08-06 15:03:10,640405315,Large Fries,savory,side
63,971,snowy,2018-08-08 23:18:26,640405389,Small Shake,sweet,beverage
